path,has_face,label,probs
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0758.png,1,fake,"[0.13991373777389526, 0.8600862622261047]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0006.png,1,fake,"[7.268271123368826e-19, 1.0]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0490.png,1,real,"[0.9998237490653992, 0.00017628296336624771]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0199.png,1,real,"[0.9999971389770508, 2.916111952799838e-06]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0500.png,1,real,"[0.6145684123039246, 0.38543158769607544]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0327.png,1,real,"[0.9989954829216003, 0.001004474121145904]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0271.png,1,real,"[0.9983432292938232, 0.0016567585989832878]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0675.png,1,real,"[0.9995587468147278, 0.0004412623820826411]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0955.png,1,fake,"[0.00010453401046106592, 0.999895453453064]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0647.png,1,real,"[1.0, 1.841696217752542e-08]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0053.png,1,real,"[0.9788593053817749, 0.021140698343515396]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0366.png,1,real,"[0.9948467016220093, 0.005153302568942308]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0264.png,1,fake,"[5.964705707128815e-08, 0.9999998807907104]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0165.png,1,real,"[0.9999951124191284, 4.837622327613644e-06]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0875.png,1,fake,"[0.2308768779039383, 0.7691231966018677]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0908.png,1,fake,"[0.00018040464783553034, 0.9998195767402649]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0221.png,1,real,"[1.0, 8.95611113483491e-13]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0739.png,1,fake,"[6.28714691419674e-10, 1.0]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0696.png,1,fake,"[0.17815493047237396, 0.8218450546264648]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0595.png,1,fake,"[0.17063786089420319, 0.8293620944023132]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0239.png,1,fake,"[0.04502696171402931, 0.9549729824066162]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0032.png,1,real,"[1.0, 2.686867173196106e-09]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0810.png,1,real,"[0.9963489770889282, 0.0036510068457573652]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0145.png,1,fake,"[0.0013415655121207237, 0.9986584186553955]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0775.png,1,fake,"[0.03830701485276222, 0.9616930484771729]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0446.png,1,real,"[1.0, 2.512666341658587e-08]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0545.png,1,real,"[0.9999998807907104, 1.3087851868931466e-07]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0531.png,1,real,"[0.9988479614257812, 0.0011519754771143198]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0519.png,1,real,"[0.9978125095367432, 0.0021874532103538513]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0351.png,1,real,"[0.999987006187439, 1.2939131920575164e-05]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0629.png,1,fake,"[3.916047930374589e-09, 1.0]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0282.png,1,real,"[1.0, 7.696597137396566e-09]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0657.png,1,fake,"[0.02659759111702442, 0.9734024405479431]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0660.png,1,real,"[0.6386579275131226, 0.3613421320915222]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0640.png,1,real,"[1.0, 1.609097388666214e-08]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0925.png,1,real,"[1.0, 5.851432619691233e-13]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0245.png,1,real,"[0.999976634979248, 2.331524228793569e-05]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0449.png,1,real,"[0.9978390336036682, 0.002160941483452916]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0763.png,1,real,"[0.9685863852500916, 0.03141365200281143]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0156.png,1,fake,"[3.0439945845255143e-15, 1.0]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0578.png,1,real,"[0.9999830722808838, 1.687120493443217e-05]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0404.png,1,fake,"[3.1534082154394127e-06, 0.9999969005584717]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0261.png,1,fake,"[0.08216619491577148, 0.9178338050842285]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0247.png,1,real,"[0.9945182204246521, 0.005481727886945009]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0473.png,1,real,"[0.8195683360099792, 0.18043167889118195]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0877.png,1,fake,"[0.07316895574331284, 0.926831066608429]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0573.png,1,real,"[0.9995250701904297, 0.0004749260260723531]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0879.png,1,real,"[0.9999504089355469, 4.959549551131204e-05]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0985.png,1,fake,"[4.962063204851172e-23, 1.0]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0443.png,1,fake,"[0.1904975026845932, 0.8095024824142456]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0257.png,1,real,"[0.704066276550293, 0.29593372344970703]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0504.png,1,real,"[0.813954770565033, 0.18604524433612823]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0426.png,1,real,"[0.9531415104866028, 0.0468585230410099]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0705.png,1,real,"[0.9433664679527283, 0.05663354694843292]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0401.png,1,real,"[0.9777044057846069, 0.02229553833603859]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0820.png,1,real,"[0.9999958276748657, 4.2211904656142e-06]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0036.png,1,fake,"[0.024415023624897003, 0.9755849242210388]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0242.png,1,real,"[0.9836835265159607, 0.016316477209329605]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0057.png,1,fake,"[0.03253712132573128, 0.9674628376960754]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0517.png,1,fake,"[2.7354457241002272e-11, 1.0]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0296.png,1,real,"[0.9667719602584839, 0.03322802111506462]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0045.png,1,real,"[0.9905871748924255, 0.009412812069058418]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0186.png,1,real,"[0.9995489716529846, 0.00045103777665644884]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0251.png,1,real,"[0.7233100533485413, 0.27668991684913635]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0751.png,1,real,"[1.0, 5.778338063973853e-15]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0916.png,1,real,"[0.7319363355636597, 0.2680637240409851]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0528.png,1,real,"[0.9999263286590576, 7.362895121332258e-05]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0866.png,1,real,"[0.6106880903244019, 0.3893119692802429]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0876.png,1,real,"[0.9999814033508301, 1.8647833712748252e-05]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0784.png,1,fake,"[1.3181791846483912e-14, 1.0]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0642.png,1,fake,"[4.353256372269243e-05, 0.999956488609314]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0651.png,1,real,"[0.9966498017311096, 0.003350147744640708]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0626.png,1,fake,"[0.47016650438308716, 0.5298334956169128]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0058.png,1,fake,"[0.00023080008395481855, 0.9997691512107849]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0546.png,1,fake,"[0.34054794907569885, 0.6594520211219788]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0569.png,1,fake,"[0.14688095450401306, 0.8531190752983093]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0992.png,1,real,"[1.0, 3.546745785953931e-09]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0368.png,1,real,"[0.9830107688903809, 0.01698922924697399]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0498.png,1,real,"[0.9999808073043823, 1.9249531760578975e-05]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0124.png,1,fake,"[0.0038026655092835426, 0.9961973428726196]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0068.png,1,fake,"[1.0383621620646894e-42, 1.0]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0599.png,1,fake,"[0.006777726113796234, 0.9932222366333008]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0386.png,1,real,"[0.9999983310699463, 1.6666534747855621e-06]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0673.png,1,real,"[0.9319947361946106, 0.0680052638053894]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0833.png,1,real,"[1.0, 1.6266735736181204e-09]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0265.png,1,real,"[0.9999983310699463, 1.7137500663011451e-06]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0570.png,1,real,"[0.9999970197677612, 2.923992951764376e-06]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0631.png,1,real,"[1.0, 1.1030503621611842e-08]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0279.png,1,real,"[0.999932050704956, 6.793654756620526e-05]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0620.png,1,real,"[1.0, 8.708919807531856e-09]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0817.png,1,real,"[1.0, 4.279212095781304e-09]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0348.png,1,fake,"[0.04081958904862404, 0.9591804146766663]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0131.png,1,real,"[0.9782310128211975, 0.02176901511847973]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0988.png,1,real,"[0.9859574437141418, 0.014042484574019909]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0580.png,1,real,"[0.9999998807907104, 1.256718888953401e-07]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0982.png,1,real,"[0.9999885559082031, 1.1396068657631986e-05]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0760.png,1,real,"[0.972780704498291, 0.027219325304031372]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0532.png,1,real,"[0.9406525492668152, 0.059347379952669144]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0813.png,1,real,"[0.9992978572845459, 0.0007021835190244019]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0092.png,1,fake,"[0.26631733775138855, 0.7336826324462891]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0106.png,1,fake,"[0.033068906515836716, 0.9669311046600342]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0472.png,1,fake,"[5.2456236687703495e-08, 1.0]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0451.png,1,fake,"[0.25948330760002136, 0.740516722202301]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0591.png,1,fake,"[6.182098721829732e-10, 1.0]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0641.png,1,real,"[1.0, 5.777790468286526e-10]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0566.png,1,real,"[0.9902859330177307, 0.009714043699204922]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0872.png,1,real,"[0.9999955892562866, 4.4291514313954394e-06]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0008.png,1,real,"[0.7730891704559326, 0.22691085934638977]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0213.png,1,real,"[0.9999967813491821, 3.23805534208077e-06]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0794.png,1,real,"[1.0, 2.9290639358414694e-10]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0307.png,1,fake,"[0.37177833914756775, 0.6282216906547546]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0314.png,1,fake,"[2.179030955673511e-09, 1.0]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0078.png,1,fake,"[5.825888777964812e-27, 1.0]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0237.png,1,fake,"[0.1597045361995697, 0.8402954339981079]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0049.png,1,real,"[1.0, 3.551782078083793e-13]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0196.png,1,real,"[0.9999815225601196, 1.8447201000526547e-05]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0767.png,1,fake,"[0.0015122051117941737, 0.9984877109527588]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0369.png,1,real,"[0.9999363422393799, 6.36397599009797e-05]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0967.png,1,real,"[0.9999992847442627, 7.393162491098337e-07]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0294.png,1,real,"[0.99826580286026, 0.001734226243570447]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0903.png,1,fake,"[1.3315335813113283e-11, 1.0]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0667.png,1,fake,"[0.028394194319844246, 0.9716057777404785]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0526.png,1,real,"[0.9997063279151917, 0.00029363782959990203]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0508.png,1,fake,"[3.668439888012277e-30, 1.0]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0708.png,1,real,"[1.0, 6.397782303935173e-11]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0393.png,1,fake,"[0.03299107402563095, 0.9670089483261108]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0805.png,1,real,"[1.0, 3.360152334153099e-08]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0518.png,1,real,"[0.7689353823661804, 0.23106464743614197]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0326.png,1,real,"[0.9642159938812256, 0.035784028470516205]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0466.png,1,real,"[0.9996439218521118, 0.0003560459881555289]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0898.png,1,fake,"[0.08856449276208878, 0.9114354848861694]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0991.png,1,fake,"[0.0006903848261572421, 0.9993096590042114]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0120.png,1,fake,"[0.0053742122836411, 0.9946257472038269]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0946.png,1,real,"[1.0, 2.1886111629607075e-13]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0635.png,1,real,"[0.9988382458686829, 0.0011617568088695407]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0126.png,1,fake,"[0.4209001958370209, 0.5790997743606567]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0208.png,1,real,"[0.9998893737792969, 0.00011055970389861614]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0607.png,1,fake,"[0.006060069426894188, 0.993939995765686]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0893.png,1,fake,"[0.3716992139816284, 0.6283007264137268]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0311.png,1,real,"[0.9987439513206482, 0.0012560244649648666]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0019.png,1,real,"[0.9999982118606567, 1.7963849359148298e-06]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0367.png,1,fake,"[0.0720306932926178, 0.9279693365097046]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0275.png,1,fake,"[3.0198873957054673e-10, 1.0]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0899.png,1,fake,"[0.11990083009004593, 0.8800991773605347]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0403.png,1,real,"[0.9999995231628418, 5.089161732030334e-07]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0993.png,1,real,"[0.9997162222862244, 0.00028371476219035685]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0643.png,1,fake,"[0.22685249149799347, 0.7731475234031677]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0202.png,1,real,"[0.9999991655349731, 8.681059853188344e-07]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0828.png,1,fake,"[0.010510001331567764, 0.9894899725914001]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0037.png,1,real,"[0.8814088702201843, 0.11859111487865448]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0361.png,1,real,"[0.9998145699501038, 0.00018542699399404228]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0383.png,1,real,"[0.9185070395469666, 0.08149294555187225]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0190.png,1,fake,"[1.7634936739341356e-05, 0.9999823570251465]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0429.png,1,real,"[0.9999977350234985, 2.239541117887711e-06]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0978.png,1,real,"[0.996371865272522, 0.0036281230859458447]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0567.png,1,fake,"[0.27575334906578064, 0.7242466807365417]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0110.png,1,fake,"[0.02777981571853161, 0.9722201228141785]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0733.png,1,real,"[0.9999998807907104, 1.3453021097120654e-07]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0112.png,1,real,"[0.981364905834198, 0.018635112792253494]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0125.png,1,fake,"[8.166093175532296e-05, 0.9999183416366577]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0802.png,1,real,"[1.0, 1.0073032685742334e-11]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0979.png,1,fake,"[0.00034765771124511957, 0.9996523857116699]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0373.png,1,real,"[0.999994158744812, 5.803757176181534e-06]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0487.png,1,real,"[0.5899212956428528, 0.4100787341594696]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0889.png,1,real,"[0.9563149213790894, 0.04368508234620094]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0639.png,1,real,"[0.6604294180870056, 0.339570552110672]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0204.png,1,fake,"[0.004650359973311424, 0.9953497052192688]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0167.png,1,real,"[0.9999842643737793, 1.5678719137213193e-05]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0949.png,1,real,"[1.0, 1.5526600187845685e-12]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0740.png,1,real,"[0.9999995231628418, 4.3514924641385733e-07]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0602.png,1,fake,"[0.09421602636575699, 0.905784010887146]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0149.png,1,real,"[0.9999996423721313, 3.309143892238353e-07]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0212.png,1,real,"[0.9999854564666748, 1.4598743291571736e-05]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0883.png,1,real,"[0.9996473789215088, 0.00035261199809610844]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0320.png,1,fake,"[1.48982126877862e-20, 1.0]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0753.png,1,fake,"[0.3019610047340393, 0.6980389952659607]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0581.png,1,real,"[0.7533033490180969, 0.24669668078422546]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0111.png,1,fake,"[0.005030812229961157, 0.9949691891670227]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0668.png,1,fake,"[0.173591747879982, 0.8264082074165344]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0669.png,1,real,"[0.9786267876625061, 0.021373147144913673]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0536.png,1,fake,"[4.648015965358354e-05, 0.9999535083770752]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0180.png,1,real,"[0.9999997615814209, 2.1158999174986093e-07]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0460.png,1,fake,"[0.41989049315452576, 0.5801094770431519]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0756.png,1,real,"[0.9999997615814209, 2.2668125154723384e-07]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0051.png,1,real,"[0.9999814033508301, 1.8630824342835695e-05]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0321.png,1,real,"[0.5798383355140686, 0.420161634683609]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0662.png,1,real,"[0.9984983205795288, 0.0015017049154266715]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0863.png,1,fake,"[0.017535913735628128, 0.9824640154838562]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0836.png,1,real,"[0.9999884366989136, 1.1564725355128758e-05]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0481.png,1,real,"[0.8880704641342163, 0.11192956566810608]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0254.png,1,real,"[0.8694838285446167, 0.1305161416530609]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0996.png,1,fake,"[0.1634232997894287, 0.8365767002105713]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0969.png,1,fake,"[6.484897596692463e-08, 0.9999998807907104]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0718.png,1,real,"[0.9999678134918213, 3.215760079910979e-05]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0313.png,1,real,"[0.9798071384429932, 0.020192887634038925]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0804.png,1,fake,"[0.3474125266075134, 0.6525874733924866]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0415.png,1,fake,"[0.012709771282970905, 0.9872902035713196]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0774.png,1,real,"[0.9999567270278931, 4.3230313167441636e-05]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0839.png,1,fake,"[0.027307504788041115, 0.9726924896240234]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0624.png,1,real,"[0.7656638622283936, 0.23433610796928406]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0600.png,1,real,"[0.9957373142242432, 0.004262723494321108]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0664.png,1,real,"[0.9998013377189636, 0.00019867593073286116]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0716.png,1,real,"[0.9677416086196899, 0.032258372753858566]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0076.png,1,real,"[0.9998841285705566, 0.00011586751497816294]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0692.png,1,real,"[0.9779926538467407, 0.02200731262564659]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0341.png,1,fake,"[0.010981380008161068, 0.9890186786651611]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0330.png,1,fake,"[0.162765234708786, 0.8372347950935364]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0507.png,1,fake,"[1.187067082782177e-23, 1.0]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0430.png,1,real,"[1.0, 3.473436815948361e-10]"
/mnt/md0/beck/datasets/benchmarks/faceforensics_benchmark_images/0147.png,1,fake,"[3.2977386665121754e-23, 1.0]"
